target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
RP11-339A11.2,0,0,1707,30028272,1.0,0.0
RP11-339D23.1,0,0,1707,30028272,1.0,0.0
RP11-115A15.1,0,0,1707,30028272,1.0,0.0
RP5-887A10.1,0,0,1707,30028272,1.0,0.0
LPHN2,19,0,1707,30028272,1.0,0.0
RP5-837I24.2,0,0,1707,30028272,1.0,0.0
RP5-837I24.4,0,0,1707,30028272,1.0,0.0
RP11-147G16.1,0,0,1707,30028272,1.0,0.0
RP4-601K24.1,0,0,1707,30028272,1.0,0.0
RP11-170N11.1,0,0,1707,30028272,1.0,0.0
RP11-413G15.1,0,0,1707,30028272,1.0,0.0
RP11-475O6.1,0,0,1707,30028272,1.0,0.0
RP5-836J3.1,0,0,1707,30028272,1.0,0.0
TTLL7,9,0,1707,30028272,1.0,0.0
RP11-486G15.2,0,0,1707,30028272,1.0,0.0
PRKACB,51,0,1707,30028272,1.0,0.0
SAMD13,1,0,1707,30028272,1.0,0.0
DNASE2B,4,0,1707,30028272,1.0,0.0
RPF1,24,0,1707,30028272,1.0,0.0
GNG5,9,0,1707,30028272,1.0,0.0
CTBS,488,0,1707,30028272,1.0,0.0
C1orf180,0,0,1707,30028272,1.0,0.0
SSX2IP,23,0,1707,30028272,1.0,0.0
LPAR3,70,0,1707,30028272,1.0,0.0
MCOLN2,17,0,1707,30028272,1.0,0.0
WDR63,4,0,1707,30028272,1.0,0.0
MCOLN3,15,0,1707,30028272,1.0,0.0
SYDE2,2,0,1707,30028272,1.0,0.0
C1orf52,0,0,1707,30028272,1.0,0.0
BCL10,479,0,1707,30028272,1.0,0.0
RP11-131L23.1,0,0,1707,30028272,1.0,0.0
DDAH1,155,0,1707,30028272,1.0,0.0
RP11-131L23.2,0,0,1707,30028272,1.0,0.0
RP11-290M5.4,0,0,1707,30028272,1.0,0.0
CYR61,804,0,1707,30028272,1.0,0.0
RP11-290M5.2,0,0,1707,30028272,1.0,0.0
ZNHIT6,1,0,1707,30028272,1.0,0.0
COL24A1,13,0,1707,30028272,1.0,0.0
ODF2L,1,0,1707,30028272,1.0,0.0
CLCA2,45,0,1707,30028272,1.0,0.0
CLCA1,80,0,1707,30028272,1.0,0.0
CLCA4,21,0,1707,30028272,1.0,0.0
RP4-651E10.4,0,0,1707,30028272,1.0,0.0
RP4-612B15.3,0,0,1707,30028272,1.0,0.0
SH3GLB1,19,0,1707,30028272,1.0,0.0
SEP15,91,0,1707,30028272,1.0,0.0
HS2ST1,7,0,1707,30028272,1.0,0.0
RP4-604K5.3,0,0,1707,30028272,1.0,0.0
RP4-604K5.2,0,0,1707,30028272,1.0,0.0
RP5-1052I5.2,0,0,1707,30028272,1.0,0.0
LINC01140,2,0,1707,30028272,1.0,0.0
LMO4,146,0,1707,30028272,1.0,0.0
RP4-544H6.2,0,0,1707,30028272,1.0,0.0
RP5-1027O11.1,0,0,1707,30028272,1.0,0.0
RP11-76N22.2,0,0,1707,30028272,1.0,0.0
PKN2,45,0,1707,30028272,1.0,0.0
GTF2B,11,0,1707,30028272,1.0,0.0
CCBL2,7,0,1707,30028272,1.0,0.0
RBMXL1,4,0,1707,30028272,1.0,0.0
GBP3,12,0,1707,30028272,1.0,0.0
GBP1,129,0,1707,30028272,1.0,0.0
GBP2,74,0,1707,30028272,1.0,0.0
GBP7,4,0,1707,30028272,1.0,0.0
GBP4,13,0,1707,30028272,1.0,0.0
GBP5,38,0,1707,30028272,1.0,0.0
RP4-620F22.2,0,0,1707,30028272,1.0,0.0
GBP6,9,0,1707,30028272,1.0,0.0
LRRC8B,11,0,1707,30028272,1.0,0.0
RP5-1007M22.2,0,0,1707,30028272,1.0,0.0
LRRC8C,10,0,1707,30028272,1.0,0.0
RP11-302M6.4,0,0,1707,30028272,1.0,0.0
RP5-943J3.2,0,0,1707,30028272,1.0,0.0
LRRC8D,12,0,1707,30028272,1.0,0.0
RP11-302M6.5,0,0,1707,30028272,1.0,0.0
ZNF326,7,0,1707,30028272,1.0,0.0
RP5-827O9.1,0,0,1707,30028272,1.0,0.0
BARHL2,25,0,1707,30028272,1.0,0.0
RP4-665J23.1,2,0,1707,30028272,1.0,0.0
RP4-665J23.2,0,0,1707,30028272,1.0,0.0
RP4-665J23.4,0,0,1707,30028272,1.0,0.0
ZNF644,15,0,1707,30028272,1.0,0.0
HFM1,10,0,1707,30028272,1.0,0.0
CDC7,450,0,1707,30028272,1.0,0.0
TGFBR3,168,0,1707,30028272,1.0,0.0
BRDT,100,0,1707,30028272,1.0,0.0
EPHX4,3,0,1707,30028272,1.0,0.0
BTBD8,2,0,1707,30028272,1.0,0.0
KIAA1107,1,0,1707,30028272,1.0,0.0
RP4-621B10.8,0,0,1707,30028272,1.0,0.0
C1orf146,0,0,1707,30028272,1.0,0.0
GLMN,18,0,1707,30028272,1.0,0.0
RPAP2,18,0,1707,30028272,1.0,0.0
GFI1,285,0,1707,30028272,1.0,0.0
EVI5,43,0,1707,30028272,1.0,0.0
RPL5,171,0,1707,30028272,1.0,0.0
FAM69A,4,0,1707,30028272,1.0,0.0
MTF2,33,0,1707,30028272,1.0,0.0
TMED5,4,0,1707,30028272,1.0,0.0
CCDC18,1,0,1707,30028272,1.0,0.0
DR1,1929,0,1707,30028272,1.0,0.0
FNBP1L,12,0,1707,30028272,1.0,0.0
BCAR3,55,0,1707,30028272,1.0,0.0
RP5-1033H22.2,0,0,1707,30028272,1.0,0.0
RP4-561L24.3,0,0,1707,30028272,1.0,0.0
DNTTIP2,1,0,1707,30028272,1.0,0.0
GCLM,474,0,1707,30028272,1.0,0.0
ABCA4,513,0,1707,30028272,1.0,0.0
RP11-78O9.1,0,0,1707,30028272,1.0,0.0
ARHGAP29,32,0,1707,30028272,1.0,0.0
RP11-148B18.1,0,0,1707,30028272,1.0,0.0
RP11-148B18.4,0,0,1707,30028272,1.0,0.0
RP11-148B18.3,0,0,1707,30028272,1.0,0.0
ABCD3,88,0,1707,30028272,1.0,0.0
F3,7570,0,1707,30028272,1.0,0.0
RP11-86H7.6,0,0,1707,30028272,1.0,0.0
RP11-86H7.7,0,0,1707,30028272,1.0,0.0
LINC01057,0,0,1707,30028272,1.0,0.0
SLC44A3,1,0,1707,30028272,1.0,0.0
CNN3,30,0,1707,30028272,1.0,0.0
RP4-639F20.1,1,0,1707,30028272,1.0,0.0
ALG14,14,0,1707,30028272,1.0,0.0
RP11-313A24.1,0,0,1707,30028272,1.0,0.0
TMEM56,3,0,1707,30028272,1.0,0.0
TMEM56-RWDD3,0,0,1707,30028272,1.0,0.0
RP11-57H12.3,0,0,1707,30028272,1.0,0.0
RWDD3,10,0,1707,30028272,1.0,0.0
RP11-57H12.5,0,0,1707,30028272,1.0,0.0
RP4-586O15.1,0,0,1707,30028272,1.0,0.0
RP11-14O19.1,0,0,1707,30028272,1.0,0.0
RP11-14O19.2,0,0,1707,30028272,1.0,0.0
RP4-617C6.1,0,0,1707,30028272,1.0,0.0
RP11-286B14.1,0,0,1707,30028272,1.0,0.0
RP11-286B14.2,0,0,1707,30028272,1.0,0.0
RP11-147C23.1,0,0,1707,30028272,1.0,0.0
RP5-898J17.1,0,0,1707,30028272,1.0,0.0
PTBP2,58,0,1707,30028272,1.0,0.0
DPYD,400,0,1707,30028272,1.0,0.0
DPYD-AS1,0,0,1707,30028272,1.0,0.0
DPYD-AS2,0,0,1707,30028272,1.0,0.0
RP11-272L13.3,0,0,1707,30028272,1.0,0.0
RP11-490G2.2,0,0,1707,30028272,1.0,0.0
MIR137HG,9,0,1707,30028272,1.0,0.0
RP5-1070A16.1,0,0,1707,30028272,1.0,0.0
SNX7,9,0,1707,30028272,1.0,0.0
LPPR5,1,0,1707,30028272,1.0,0.0
RP5-896L10.1,0,0,1707,30028272,1.0,0.0
LPPR4,7,0,1707,30028272,1.0,0.0
RP11-413P11.1,0,0,1707,30028272,1.0,0.0
PALMD,13,0,1707,30028272,1.0,0.0
FRRS1,2,0,1707,30028272,1.0,0.0
AGL,492,0,1707,30028272,1.0,0.0
RP5-884G6.2,0,0,1707,30028272,1.0,0.0
SLC35A3,28,0,1707,30028272,1.0,0.0
HIAT1,7,0,1707,30028272,1.0,0.0
RP4-714D9.2,0,0,1707,30028272,1.0,0.0
SASS6,7,0,1707,30028272,1.0,0.0
TRMT13,0,0,1707,30028272,1.0,0.0
LRRC39,1,0,1707,30028272,1.0,0.0
DBT,2281,0,1707,30028272,1.0,0.0
RP11-305E17.6,0,0,1707,30028272,1.0,0.0
RTCA,271,0,1707,30028272,1.0,0.0
RP5-837M10.2,0,0,1707,30028272,1.0,0.0
CDC14A,50,0,1707,30028272,1.0,0.0
RP5-837M10.4,0,0,1707,30028272,1.0,0.0
GPR88,45,0,1707,30028272,1.0,0.0
RP11-84O12.4,0,0,1707,30028272,1.0,0.0
VCAM1,540,0,1707,30028272,1.0,0.0
EXTL2,31,0,1707,30028272,1.0,0.0
RP4-549L20.3,0,0,1707,30028272,1.0,0.0
SLC30A7,17,0,1707,30028272,1.0,0.0
DPH5,18,0,1707,30028272,1.0,0.0
AC093157.1,0,0,1707,30028272,1.0,0.0
RP11-421L21.2,0,0,1707,30028272,1.0,0.0
RP11-421L21.3,1,0,1707,30028272,1.0,0.0
RP4-575N6.4,0,0,1707,30028272,1.0,0.0
RP11-157N3.1,0,0,1707,30028272,1.0,0.0
RP11-411H5.1,0,0,1707,30028272,1.0,0.0
OLFM3,9,0,1707,30028272,1.0,0.0
RP11-202K23.1,0,0,1707,30028272,1.0,0.0
RP5-936J12.1,0,0,1707,30028272,1.0,0.0
COL11A1,273,0,1707,30028272,1.0,0.0
RP11-347K2.1,0,0,1707,30028272,1.0,0.0
RP11-347K2.2,0,0,1707,30028272,1.0,0.0
RP11-153F1.2,0,0,1707,30028272,1.0,0.0
RP11-153F1.1,0,0,1707,30028272,1.0,0.0
RNPC3,9,0,1707,30028272,1.0,0.0
AMY2B,30,0,1707,30028272,1.0,0.0
AMY2A,35,0,1707,30028272,1.0,0.0
AMY1A,24,0,1707,30028272,1.0,0.0
AMY1B,4,0,1707,30028272,1.0,0.0
AMY1C,6,0,1707,30028272,1.0,0.0
RP11-364B6.1,0,0,1707,30028272,1.0,0.0
RP11-251P6.1,0,0,1707,30028272,1.0,0.0
RP11-24P14.1,0,0,1707,30028272,1.0,0.0
RP5-947P14.1,0,0,1707,30028272,1.0,0.0
RP11-233E12.1,0,0,1707,30028272,1.0,0.0
PRMT6,106,0,1707,30028272,1.0,0.0
NTNG1,34,0,1707,30028272,1.0,0.0
VAV3,214,0,1707,30028272,1.0,0.0
VAV3-AS1,0,0,1707,30028272,1.0,0.0
RP11-356N1.2,0,0,1707,30028272,1.0,0.0
SLC25A24,14,0,1707,30028272,1.0,0.0
RP11-483I13.5,0,0,1707,30028272,1.0,0.0
NBPF4,1,0,1707,30028272,1.0,0.0
RP11-483I13.2,0,0,1707,30028272,1.0,0.0
NBPF6,1,0,1707,30028272,1.0,0.0
RP11-131J3.1,0,0,1707,30028272,1.0,0.0
FAM102B,1,0,1707,30028272,1.0,0.0
HENMT1,6,0,1707,30028272,1.0,0.0
PRPF38B,0,0,1707,30028272,1.0,0.0
FNDC7,1,0,1707,30028272,1.0,0.0
RP11-293A10.3,0,0,1707,30028272,1.0,0.0
STXBP3,6,0,1707,30028272,1.0,0.0
AKNAD1,2,0,1707,30028272,1.0,0.0
SPATA42,0,0,1707,30028272,1.0,0.0
GPSM2,38,0,1707,30028272,1.0,0.0
CLCC1,5,0,1707,30028272,1.0,0.0
WDR47,0,0,1707,30028272,1.0,0.0
TAF13,10,0,1707,30028272,1.0,0.0
RP5-1065J22.8,0,0,1707,30028272,1.0,0.0
TMEM167B,0,0,1707,30028272,1.0,0.0
SCARNA2,7,0,1707,30028272,1.0,0.0
C1orf194,2,0,1707,30028272,1.0,0.0
KIAA1324,4,0,1707,30028272,1.0,0.0
SARS,6596,0,1707,30028272,1.0,0.0
CELSR2,81,0,1707,30028272,1.0,0.0
PSRC1,52,0,1707,30028272,1.0,0.0
MYBPHL,6,0,1707,30028272,1.0,0.0
SORT1,161,0,1707,30028272,1.0,0.0
PSMA5,34,0,1707,30028272,1.0,0.0
SYPL2,4,0,1707,30028272,1.0,0.0
ATXN7L2,1,0,1707,30028272,1.0,0.0
CYB561D1,0,0,1707,30028272,1.0,0.0
AMIGO1,1,0,1707,30028272,1.0,0.0
GPR61,14,0,1707,30028272,1.0,0.0
RP5-1160K1.8,0,0,1707,30028272,1.0,0.0
GNAI3,35,0,1707,30028272,1.0,0.0
RP5-1160K1.3,0,0,1707,30028272,1.0,0.0
GNAT2,89,0,1707,30028272,1.0,0.0
AMPD2,52,0,1707,30028272,1.0,0.0
RP5-1160K1.6,0,0,1707,30028272,1.0,0.0
GSTM4,49,0,1707,30028272,1.0,0.0
GSTM2,130,0,1707,30028272,1.0,0.0
GSTM1,3614,0,1707,30028272,1.0,0.0
AC000032.2,0,0,1707,30028272,1.0,0.0
GSTM5,60,0,1707,30028272,1.0,0.0
RP4-735C1.4,0,0,1707,30028272,1.0,0.0
GSTM3,263,0,1707,30028272,1.0,0.0
EPS8L3,8,0,1707,30028272,1.0,0.0
RP4-735C1.6,0,0,1707,30028272,1.0,0.0
RP11-195M16.1,0,0,1707,30028272,1.0,0.0
RP11-195M16.3,0,0,1707,30028272,1.0,0.0
CSF1,424,0,1707,30028272,1.0,0.0
AHCYL1,15,0,1707,30028272,1.0,0.0
STRIP1,6,0,1707,30028272,1.0,0.0
RP4-773N10.4,0,0,1707,30028272,1.0,0.0
ALX3,50,0,1707,30028272,1.0,0.0
RP4-773N10.6,0,0,1707,30028272,1.0,0.0
UBL4B,4,0,1707,30028272,1.0,0.0
SLC6A17,6,0,1707,30028272,1.0,0.0
RP5-1028L10.1,0,0,1707,30028272,1.0,0.0
RP5-1028L10.2,0,0,1707,30028272,1.0,0.0
KCNC4-AS1,0,0,1707,30028272,1.0,0.0
KCNC4,10,0,1707,30028272,1.0,0.0
RP5-1074L1.1,0,0,1707,30028272,1.0,0.0
RBM15,52,0,1707,30028272,1.0,0.0
SLC16A4,8,0,1707,30028272,1.0,0.0
RP5-1074L1.4,0,0,1707,30028272,1.0,0.0
LAMTOR5-AS1,0,0,1707,30028272,1.0,0.0
LAMTOR5,9,0,1707,30028272,1.0,0.0
PROK1,56,0,1707,30028272,1.0,0.0
RP11-470L19.5,0,0,1707,30028272,1.0,0.0
RP11-470L19.2,0,0,1707,30028272,1.0,0.0
KCNA10,11,0,1707,30028272,1.0,0.0
KCNA2,51,0,1707,30028272,1.0,0.0
RP11-284N8.3,0,0,1707,30028272,1.0,0.0
KCNA3,26,0,1707,30028272,1.0,0.0
CD53,171,0,1707,30028272,1.0,0.0
RP11-96K19.2,0,0,1707,30028272,1.0,0.0
LRIF1,4,0,1707,30028272,1.0,0.0
RP11-96K19.5,0,0,1707,30028272,1.0,0.0
DRAM2,14,0,1707,30028272,1.0,0.0
CEPT1,17,0,1707,30028272,1.0,0.0
RP5-1180E21.4,0,0,1707,30028272,1.0,0.0
RP5-1180E21.5,0,0,1707,30028272,1.0,0.0
DENND2D,10,0,1707,30028272,1.0,0.0
CHI3L2,25,0,1707,30028272,1.0,0.0
CHIA,748,0,1707,30028272,1.0,0.0
RP5-1125M8.2,0,0,1707,30028272,1.0,0.0
PIFO,6,0,1707,30028272,1.0,0.0
OVGP1,44,0,1707,30028272,1.0,0.0
WDR77,37,0,1707,30028272,1.0,0.0
ATP5F1,16,0,1707,30028272,1.0,0.0
C1orf162,0,0,1707,30028272,1.0,0.0
ADORA3,56,0,1707,30028272,1.0,0.0
RAP1A,384,0,1707,30028272,1.0,0.0
LINC01160,0,0,1707,30028272,1.0,0.0
FAM212B,3,0,1707,30028272,1.0,0.0
FAM212B-AS1,1,0,1707,30028272,1.0,0.0
DDX20,22,0,1707,30028272,1.0,0.0
KCND3,66,0,1707,30028272,1.0,0.0
KCND3-AS1,0,0,1707,30028272,1.0,0.0
RP11-88H9.2,0,0,1707,30028272,1.0,0.0
RP5-965F6.2,0,0,1707,30028272,1.0,0.0
CTTNBP2NL,6,0,1707,30028272,1.0,0.0
WNT2B,163,0,1707,30028272,1.0,0.0
RP4-671G15.2,0,0,1707,30028272,1.0,0.0
ST7L,15,0,1707,30028272,1.0,0.0
CAPZA1,22,0,1707,30028272,1.0,0.0
MOV10,63,0,1707,30028272,1.0,0.0
RP11-426L16.3,0,0,1707,30028272,1.0,0.0
RHOC,509,0,1707,30028272,1.0,0.0
RP11-426L16.10,0,0,1707,30028272,1.0,0.0
PPM1J,1,0,1707,30028272,1.0,0.0
RP11-426L16.9,0,0,1707,30028272,1.0,0.0
FAM19A3,2,0,1707,30028272,1.0,0.0
RP11-426L16.8,0,0,1707,30028272,1.0,0.0
RP3-522D1.1,0,0,1707,30028272,1.0,0.0
SLC16A1,113,0,1707,30028272,1.0,0.0
SLC16A1-AS1,0,0,1707,30028272,1.0,0.0
RP11-389O22.1,0,0,1707,30028272,1.0,0.0
RP11-31F15.2,0,0,1707,30028272,1.0,0.0
LRIG2,47,0,1707,30028272,1.0,0.0
MAGI3,26,0,1707,30028272,1.0,0.0
PHTF1,12,0,1707,30028272,1.0,0.0
RSBN1,4,0,1707,30028272,1.0,0.0
RP5-1073O3.2,0,0,1707,30028272,1.0,0.0
AP4B1-AS1,1,0,1707,30028272,1.0,0.0
BCL2L15,7,0,1707,30028272,1.0,0.0
AP4B1,14,0,1707,30028272,1.0,0.0
DCLRE1B,5,0,1707,30028272,1.0,0.0
RP5-1073O3.7,0,0,1707,30028272,1.0,0.0
HIPK1,55,0,1707,30028272,1.0,0.0
OLFML3,14,0,1707,30028272,1.0,0.0
SYT6,7,0,1707,30028272,1.0,0.0
RP4-543J13.1,0,0,1707,30028272,1.0,0.0
TRIM33,52,0,1707,30028272,1.0,0.0
BCAS2,19,0,1707,30028272,1.0,0.0
DENND2C,3,0,1707,30028272,1.0,0.0
AMPD1,159,0,1707,30028272,1.0,0.0
NRAS,2701,0,1707,30028272,1.0,0.0
CSDE1,23,0,1707,30028272,1.0,0.0
SIKE1,2,0,1707,30028272,1.0,0.0
SYCP1,94,0,1707,30028272,1.0,0.0
TSHB,85,0,1707,30028272,1.0,0.0
TSPAN2,17,0,1707,30028272,1.0,0.0
RP4-666F24.3,0,0,1707,30028272,1.0,0.0
RP4-663N10.1,0,0,1707,30028272,1.0,0.0
NGF,14493,0,1707,30028272,1.0,0.0
VANGL1,84,0,1707,30028272,1.0,0.0
CASQ2,175,0,1707,30028272,1.0,0.0
NHLH2,28,0,1707,30028272,1.0,0.0
RP11-12L8.1,0,0,1707,30028272,1.0,0.0
SLC22A15,2,0,1707,30028272,1.0,0.0
RP11-159M11.2,0,0,1707,30028272,1.0,0.0
MAB21L3,3,0,1707,30028272,1.0,0.0
RP5-1185H19.2,0,0,1707,30028272,1.0,0.0
ATP1A1,209,0,1707,30028272,1.0,0.0
AL136376.1,0,0,1707,30028272,1.0,0.0
RP4-655J12.4,0,0,1707,30028272,1.0,0.0
RP4-655J12.5,0,0,1707,30028272,1.0,0.0
RP5-1086K13.1,0,0,1707,30028272,1.0,0.0
IGSF3,15,0,1707,30028272,1.0,0.0
C1orf137,0,0,1707,30028272,1.0,0.0
RP4-753F5.1,0,0,1707,30028272,1.0,0.0
PTGFRN,8,0,1707,30028272,1.0,0.0
CD101,63,0,1707,30028272,1.0,0.0
RP11-27K13.3,0,0,1707,30028272,1.0,0.0
TTF2,54,0,1707,30028272,1.0,0.0
TRIM45,7,0,1707,30028272,1.0,0.0
VTCN1,28,0,1707,30028272,1.0,0.0
RP11-39H13.1,0,0,1707,30028272,1.0,0.0
RP11-188D8.1,0,0,1707,30028272,1.0,0.0
MAN1A2,9,0,1707,30028272,1.0,0.0
AL157902.3,0,0,1707,30028272,1.0,0.0
FAM46C,26,0,1707,30028272,1.0,0.0
GDAP2,1,0,1707,30028272,1.0,0.0
WDR3,7,0,1707,30028272,1.0,0.0
SPAG17,12,0,1707,30028272,1.0,0.0
TBX15,57,0,1707,30028272,1.0,0.0
RP4-712E4.1,0,0,1707,30028272,1.0,0.0
RP4-712E4.2,0,0,1707,30028272,1.0,0.0
WARS2,18,0,1707,30028272,1.0,0.0
WARS2-IT1,1,0,1707,30028272,1.0,0.0
RP11-418J17.1,0,0,1707,30028272,1.0,0.0
RP11-418J17.3,0,0,1707,30028272,1.0,0.0
RP5-834N19.1,0,0,1707,30028272,1.0,0.0
HAO2,10,0,1707,30028272,1.0,0.0
HSD3B2,209,0,1707,30028272,1.0,0.0
HSD3B1,262,0,1707,30028272,1.0,0.0
ZNF697,0,0,1707,30028272,1.0,0.0
PHGDH,137,0,1707,30028272,1.0,0.0
HMGCS2,123,0,1707,30028272,1.0,0.0
REG4,56,0,1707,30028272,1.0,0.0
ADAM30,10,0,1707,30028272,1.0,0.0
RP11-114O18.1,0,0,1707,30028272,1.0,0.0
RP11-439A17.7,0,0,1707,30028272,1.0,0.0
FAM72B,2,0,1707,30028272,1.0,0.0
RP11-439A17.4,0,0,1707,30028272,1.0,0.0
RP11-439A17.10,0,0,1707,30028272,1.0,0.0
RP11-439A17.9,0,0,1707,30028272,1.0,0.0
FCGR1B,8,0,1707,30028272,1.0,0.0
RP11-343N15.1,0,0,1707,30028272,1.0,0.0
RP11-343N15.5,1,0,1707,30028272,1.0,0.0
AL592494.5,0,0,1707,30028272,1.0,0.0
RP11-343N15.2,0,0,1707,30028272,1.0,0.0
RP11-344P13.4,0,0,1707,30028272,1.0,0.0
RP11-344P13.6,0,0,1707,30028272,1.0,0.0
RP11-344P13.1,0,0,1707,30028272,1.0,0.0
RP11-417J8.1,0,0,1707,30028272,1.0,0.0
RP11-417J8.2,0,0,1707,30028272,1.0,0.0
RP11-417J8.3,0,0,1707,30028272,1.0,0.0
RP11-417J8.6,0,0,1707,30028272,1.0,0.0
RP11-423O2.5,0,0,1707,30028272,1.0,0.0
RP11-423O2.7,0,0,1707,30028272,1.0,0.0
RP11-782C8.2,0,0,1707,30028272,1.0,0.0
RP11-782C8.1,0,0,1707,30028272,1.0,0.0
RP11-782C8.4,0,0,1707,30028272,1.0,0.0
RP11-782C8.3,0,0,1707,30028272,1.0,0.0
RP11-782C8.5,0,0,1707,30028272,1.0,0.0
RP11-435B5.3,0,0,1707,30028272,1.0,0.0
RP11-435B5.4,0,0,1707,30028272,1.0,0.0
RP11-435B5.5,0,0,1707,30028272,1.0,0.0
RP11-435B5.6,0,0,1707,30028272,1.0,0.0
RP11-435B5.7,0,0,1707,30028272,1.0,0.0
RP6-206I17.1,0,0,1707,30028272,1.0,0.0
RP6-206I17.2,0,0,1707,30028272,1.0,0.0
RP6-206I17.3,0,0,1707,30028272,1.0,0.0
PPIAL4G,0,0,1707,30028272,1.0,0.0
FAM72D,1,0,1707,30028272,1.0,0.0
RP11-289H16.1,0,0,1707,30028272,1.0,0.0
NBPF8,1,0,1707,30028272,1.0,0.0
LINC00623,1,0,1707,30028272,1.0,0.0
AL592284.1,1,0,1707,30028272,1.0,0.0
PPIAL4B,0,0,1707,30028272,1.0,0.0
RP11-640M9.1,0,0,1707,30028272,1.0,0.0
NBPF9,2,0,1707,30028272,1.0,0.0
RP4-791M13.3,0,0,1707,30028272,1.0,0.0
PDE4DIP,18,0,1707,30028272,1.0,0.0
RP4-791M13.4,0,0,1707,30028272,1.0,0.0
RP4-791M13.5,0,0,1707,30028272,1.0,0.0
AL590452.1,0,0,1707,30028272,1.0,0.0
RP11-326G21.1,0,0,1707,30028272,1.0,0.0
RP11-458D21.6,0,0,1707,30028272,1.0,0.0
NOTCH2NL,4,0,1707,30028272,1.0,0.0
RP11-458D21.5,0,0,1707,30028272,1.0,0.0
NBPF10,3,0,1707,30028272,1.0,0.0
RP11-458D21.1,0,0,1707,30028272,1.0,0.0
HFE2,55,0,1707,30028272,1.0,0.0
TXNIP,707,0,1707,30028272,1.0,0.0
POLR3GL,4,0,1707,30028272,1.0,0.0
ANKRD34A,0,0,1707,30028272,1.0,0.0
RP11-315I20.1,0,0,1707,30028272,1.0,0.0
LIX1L,3,0,1707,30028272,1.0,0.0
RBM8A,46,0,1707,30028272,1.0,0.0
PEX11B,14,0,1707,30028272,1.0,0.0
ITGA10,16,0,1707,30028272,1.0,0.0
RP11-315I20.3,0,0,1707,30028272,1.0,0.0
ANKRD35,1,0,1707,30028272,1.0,0.0
PIAS3,211,0,1707,30028272,1.0,0.0
NUDT17,4,0,1707,30028272,1.0,0.0
POLR3C,5,0,1707,30028272,1.0,0.0
RNF115,10,0,1707,30028272,1.0,0.0
PDZK1,208,0,1707,30028272,1.0,0.0
GPR89A,1,0,1707,30028272,1.0,0.0
WI2-925H4.1,0,0,1707,30028272,1.0,0.0
GPR89C,1,0,1707,30028272,1.0,0.0
RP11-94I2.4,0,0,1707,30028272,1.0,0.0
NBPF11,1,0,1707,30028272,1.0,0.0
NBPF12,1,0,1707,30028272,1.0,0.0
RP4-704D21.2,0,0,1707,30028272,1.0,0.0
PRKAB2,21,0,1707,30028272,1.0,0.0
RP11-337C18.8,0,0,1707,30028272,1.0,0.0
FMO5,81,0,1707,30028272,1.0,0.0
RP11-337C18.9,0,0,1707,30028272,1.0,0.0
CHD1L,53,0,1707,30028272,1.0,0.0
LINC00624,0,0,1707,30028272,1.0,0.0
BCL9,126,0,1707,30028272,1.0,0.0
ACP6,17,0,1707,30028272,1.0,0.0
RP11-533N14.3,0,0,1707,30028272,1.0,0.0
GJA5,59,0,1707,30028272,1.0,0.0
RP11-433J22.2,0,0,1707,30028272,1.0,0.0
RP11-433J22.3,0,0,1707,30028272,1.0,0.0
GJA8,105,0,1707,30028272,1.0,0.0
GPR89B,1,0,1707,30028272,1.0,0.0
RP6-74O6.2,0,0,1707,30028272,1.0,0.0
XXyac-YX155B6.7,0,0,1707,30028272,1.0,0.0
RP6-74O6.3,0,0,1707,30028272,1.0,0.0
NBPF24,0,0,1707,30028272,1.0,0.0
BX842679.1,0,0,1707,30028272,1.0,0.0
XXyac-YX155B6.5,0,0,1707,30028272,1.0,0.0
XXyac-YX155B6.6,0,0,1707,30028272,1.0,0.0
RP11-495P10.6,0,0,1707,30028272,1.0,0.0
RP11-495P10.8,0,0,1707,30028272,1.0,0.0
RP11-495P10.5,0,0,1707,30028272,1.0,0.0
RP11-495P10.7,0,0,1707,30028272,1.0,0.0
RP11-495P10.3,0,0,1707,30028272,1.0,0.0
RP6-74O6.6,0,0,1707,30028272,1.0,0.0
LINC01138,4,0,1707,30028272,1.0,0.0
RP11-495P10.1,0,0,1707,30028272,1.0,0.0
PPIAL4A,0,0,1707,30028272,1.0,0.0
NBPF14,2,0,1707,30028272,1.0,0.0
PPIAL4D,0,0,1707,30028272,1.0,0.0
RP11-89F3.2,0,0,1707,30028272,1.0,0.0
NBPF20,0,0,1707,30028272,1.0,0.0
NBPF15,1,0,1707,30028272,1.0,0.0
RP11-666A1.5,0,0,1707,30028272,1.0,0.0
NBPF16,0,0,1707,30028272,1.0,0.0
RP11-763B22.4,0,0,1707,30028272,1.0,0.0
RP11-763B22.6,0,0,1707,30028272,1.0,0.0
RP11-14N7.2,1,0,1707,30028272,1.0,0.0
RP11-403I13.5,0,0,1707,30028272,1.0,0.0
RP11-403I13.4,0,0,1707,30028272,1.0,0.0
LINC00869,0,0,1707,30028272,1.0,0.0
RP11-403I13.8,0,0,1707,30028272,1.0,0.0
RP11-403I13.9,0,0,1707,30028272,1.0,0.0
RP5-998N21.4,0,0,1707,30028272,1.0,0.0
RP5-998N21.7,0,0,1707,30028272,1.0,0.0
HIST2H3PS2,0,0,1707,30028272,1.0,0.0
FAM72C,0,0,1707,30028272,1.0,0.0
