target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
XDH,596,2,226659,30028272,0.9394989573943469,0.003355704697986577
ATR,9537,32,226659,30028272,0.9999999328652012,0.0033553528363216944
OPA1,895,3,226659,30028272,0.9648795165487405,0.0033519553072625698
INHA,905,3,226659,30028272,0.9668148995107939,0.0033149171270718232
UGT1A4,302,1,226659,30028272,0.8985521435725108,0.0033112582781456954
UGT1A3,303,1,226659,30028272,0.8993180239595503,0.0033003300330033004
IDUA,303,1,226659,30028272,0.8993180239595503,0.0033003300330033004
APOD,307,1,226659,30028272,0.9023235806120491,0.003257328990228013
NR3C1,615,2,226659,30028272,0.946242529090141,0.0032520325203252032
TERT,23431,76,226659,30028272,0.9999999826726442,0.0032435662156971535
SKI,2476,8,226659,30028272,0.9981990978076339,0.0032310177705977385
HAND2,313,1,226659,30028272,0.9066645955304056,0.003194888178913738
CYP2J2,316,1,226659,30028272,0.9087622988008622,0.0031645569620253164
TTL,317,1,226659,30028272,0.9094509710604693,0.0031545741324921135
IGFBP5,317,1,226659,30028272,0.9094509710604693,0.0031545741324921135
MME,635,2,226659,30028272,0.9525640118288192,0.0031496062992125984
APOB,7318,23,226659,30028272,0.9999996872364977,0.0031429352282044275
REST,134090,416,226659,30028272,0.9999999319654365,0.003102393914535014
COL4A3,325,1,226659,30028272,0.91477652973661,0.003076923076923077
AGT,2649,8,226659,30028272,0.9992447132176214,0.003020007550018875
RPE65,670,2,226659,30028272,0.9619523234687586,0.0029850746268656717
NCL,1690,5,226659,30028272,0.9956516209226669,0.0029585798816568047
MAP2,2376,7,226659,30028272,0.9989422404361293,0.002946127946127946
DES,29881,87,226659,30028272,1.0,0.0029115491449416015
SIX3,347,1,226659,30028272,0.9278617777748928,0.002881844380403458
DBI,704,2,226659,30028272,0.9693457425783183,0.002840909090909091
PAX8,1059,3,226659,30028272,0.9864207292867284,0.0028328611898017
SCN2A,353,1,226659,30028272,0.9310679032176646,0.0028328611898017
FAAH,1418,4,226659,30028272,0.993991497878195,0.0028208744710860366
SATB2,355,1,226659,30028272,0.9321045659681357,0.0028169014084507044
LTF,714,2,226659,30028272,0.9712424643371093,0.0028011204481792717
EML4,720,2,226659,30028272,0.9723255669241383,0.002777777777777778
CNR1,367,1,226659,30028272,0.9380054440999193,0.0027247956403269754
FMO3,369,1,226659,30028272,0.9389378518901003,0.0027100271002710027
MYOC,370,1,226659,30028272,0.9393987092303853,0.002702702702702703
COL7A1,373,1,226659,30028272,0.940760763137809,0.002680965147453083
UCN,1124,3,226659,30028272,0.9907818589427414,0.0026690391459074734
TARDBP,378,1,226659,30028272,0.9429630281156092,0.0026455026455026454
PITX2,756,2,226659,30028272,0.9780415413876399,0.0026455026455026454
MFN1,379,1,226659,30028272,0.9433935531605738,0.002638522427440633
FANCD2,764,2,226659,30028272,0.9791468110049454,0.002617801047120419
S100P,384,1,226659,30028272,0.9454979026232367,0.0026041666666666665
FST,5054,13,226659,30028272,0.999999243507478,0.0025722200237435692
CGA,3901,10,226659,30028272,0.9999899287282522,0.002563445270443476
ADIPOQ,782,2,226659,30028272,0.9814398039989757,0.0025575447570332483
CAST,23866,61,226659,30028272,1.0,0.0025559373166848236
SNCA,792,2,226659,30028272,0.9826057572338976,0.0025252525252525255
POU5F1,793,2,226659,30028272,0.9827182879434915,0.0025220680958385876
NTRK1,399,1,226659,30028272,0.9513532676028847,0.002506265664160401
FGF2,2798,7,226659,30028272,0.999891403746558,0.0025017869907076485
ALPL,403,1,226659,30028272,0.9528054716052958,0.0024813895781637717
RAD18,403,1,226659,30028272,0.9528054716052958,0.0024813895781637717
COL10A1,404,1,226659,30028272,0.9531617417589376,0.0024752475247524753
PGC,6070,15,226659,30028272,0.9999999035477778,0.002471169686985173
LIFR,405,1,226659,30028272,0.953515318058047,0.0024691358024691358
DRD1,408,1,226659,30028272,0.9545599796828992,0.0024509803921568627
PER3,410,1,226659,30028272,0.9552434110051359,0.0024390243902439024
AGTR1,416,1,226659,30028272,0.9572324894953013,0.002403846153846154
SLC6A3,418,1,226659,30028272,0.9578758103050115,0.0023923444976076554
TNR,420,1,226659,30028272,0.9585092865724119,0.002380952380952381
GDNF,4208,10,226659,30028272,0.9999981390373064,0.002376425855513308
IHH,1265,3,226659,30028272,0.9960894334925802,0.0023715415019762848
CYP27A1,433,1,226659,30028272,0.9624013086947166,0.0023094688221709007
BSN,866,2,226659,30028272,0.9892755476934876,0.0023094688221709007
BRE,436,1,226659,30028272,0.9632462791241003,0.0022935779816513763
SDHB,907,2,226659,30028272,0.991816284978527,0.002205071664829107
GHSR,457,1,226659,30028272,0.9686528406408808,0.002188183807439825
BMP6,464,1,226659,30028272,0.9702720664397253,0.0021551724137931034
PPARGC1A,470,1,226659,30028272,0.9715933432670195,0.002127659574468085
SDHC,472,1,226659,30028272,0.9720205410744032,0.00211864406779661
SMN1,965,2,226659,30028272,0.9944320520422558,0.002072538860103627
HGD,972,2,226659,30028272,0.9946858880149021,0.00205761316872428
PER2,1477,3,226659,30028272,0.9989613705678958,0.002031144211238998
COPA,509,1,226659,30028272,0.978860895910284,0.0019646365422396855
MTHFR,5756,11,226659,30028272,0.9999999899245036,0.001911049339819319
PRUNE,1050,2,226659,30028272,0.9968492397649711,0.0019047619047619048
TANK,11188,21,226659,30028272,0.9999999992697269,0.0018770110833035395
GDF9,550,1,226659,30028272,0.9845057856202044,0.0018181818181818182
BUB1,552,1,226659,30028272,0.9847388104892579,0.0018115942028985507
FGA,1133,2,226659,30028272,0.9982020463663707,0.00176522506619594
DBT,2281,4,226659,30028272,0.9999676365604491,0.0017536168347216134
TTN,583,1,226659,30028272,0.9879335587727112,0.0017152658662092624
ABCG5,602,1,226659,30028272,0.9895514582986571,0.0016611295681063123
SDHA,602,1,226659,30028272,0.9895514582986571,0.0016611295681063123
CLOCK,22927,38,226659,30028272,0.9999999434901178,0.0016574344659135516
SRM,4487,7,226659,30028272,0.9999999338379577,0.0015600624024961
FDPS,655,1,226659,30028272,0.9930071803658687,0.0015267175572519084
DISC1,671,1,226659,30028272,0.9938055352924927,0.0014903129657228018
FGF1,677,1,226659,30028272,0.994080893055493,0.0014771048744460858
NMS,2895,4,226659,30028272,0.9999993916046961,0.001381692573402418
PINK1,1504,2,226659,30028272,0.9998600797919973,0.0013297872340425532
TFPI,1601,2,226659,30028272,0.9999289348784359,0.0012492192379762648
ARF1,855,1,226659,30028272,0.9984635115161514,0.0011695906432748538
TRH,10295,12,226659,30028272,0.9999999598118353,0.0011656143759106363
NNT,2705,3,226659,30028272,0.999999666788455,0.0011090573012939
TPMT,938,1,226659,30028272,0.9991807018563856,0.0010660980810234541
NPPB,946,1,226659,30028272,0.9992288640317225,0.0010570824524312897
TRPM8,948,1,226659,30028272,0.9992405647560892,0.0010548523206751054
KY,961,1,226659,30028272,0.999311764965244,0.001040582726326743
XPC,1056,1,226659,30028272,0.9996649821452647,0.000946969696969697
LMNA,1118,1,226659,30028272,0.9997905484961982,0.0008944543828264759
AFM,19319,17,226659,30028272,0.9999999195331052,0.0008799627309902169
CFI,2333,2,226659,30028272,0.9999995888107195,0.0008572653236176596
FSHR,1234,1,226659,30028272,0.9999130242680251,0.0008103727714748784
UCP1,2049,1,226659,30028272,0.9999998203294268,0.0004880429477794046
MIR1302-10,0,0,226659,30028272,1.0,0.0
FAM138A,0,0,226659,30028272,1.0,0.0
OR4F5,0,0,226659,30028272,1.0,0.0
RP11-34P13.7,0,0,226659,30028272,1.0,0.0
RP11-34P13.8,0,0,226659,30028272,1.0,0.0
AL627309.1,0,0,226659,30028272,1.0,0.0
RP11-34P13.14,0,0,226659,30028272,1.0,0.0
RP11-34P13.9,0,0,226659,30028272,1.0,0.0
AP006222.2,0,0,226659,30028272,1.0,0.0
RP4-669L17.10,0,0,226659,30028272,1.0,0.0
OR4F29,0,0,226659,30028272,1.0,0.0
RP4-669L17.2,0,0,226659,30028272,1.0,0.0
RP5-857K21.15,0,0,226659,30028272,1.0,0.0
RP5-857K21.1,0,0,226659,30028272,1.0,0.0
RP5-857K21.2,0,0,226659,30028272,1.0,0.0
RP5-857K21.3,0,0,226659,30028272,1.0,0.0
RP5-857K21.4,0,0,226659,30028272,1.0,0.0
RP5-857K21.5,0,0,226659,30028272,1.0,0.0
OR4F16,0,0,226659,30028272,1.0,0.0
RP11-206L10.3,0,0,226659,30028272,1.0,0.0
RP11-206L10.5,0,0,226659,30028272,1.0,0.0
RP11-206L10.4,0,0,226659,30028272,1.0,0.0
RP11-206L10.2,0,0,226659,30028272,1.0,0.0
RP11-206L10.9,0,0,226659,30028272,1.0,0.0
AL669831.1,0,0,226659,30028272,1.0,0.0
FAM87B,0,0,226659,30028272,1.0,0.0
LINC00115,2,0,226659,30028272,1.0,0.0
FAM41C,3,0,226659,30028272,1.0,0.0
AL645608.2,0,0,226659,30028272,1.0,0.0
RP11-54O7.16,0,0,226659,30028272,1.0,0.0
RP11-54O7.1,0,0,226659,30028272,1.0,0.0
RP11-54O7.2,0,0,226659,30028272,1.0,0.0
RP11-54O7.3,0,0,226659,30028272,1.0,0.0
SAMD11,6,0,226659,30028272,1.0,0.0
AL645608.1,0,0,226659,30028272,1.0,0.0
NOC2L,4,0,226659,30028272,1.0,0.0
KLHL17,2,0,226659,30028272,1.0,0.0
PLEKHN1,5,0,226659,30028272,1.0,0.0
C1orf170,2,0,226659,30028272,1.0,0.0
RP11-54O7.17,0,0,226659,30028272,1.0,0.0
RP11-54O7.11,0,0,226659,30028272,1.0,0.0
AGRN,50,0,226659,30028272,1.0,0.0
RP11-54O7.18,0,0,226659,30028272,1.0,0.0
RNF223,0,0,226659,30028272,1.0,0.0
C1orf159,0,0,226659,30028272,1.0,0.0
RP11-465B22.5,0,0,226659,30028272,1.0,0.0
RP11-465B22.8,0,0,226659,30028272,1.0,0.0
TTLL10-AS1,0,0,226659,30028272,1.0,0.0
TTLL10,3,0,226659,30028272,1.0,0.0
SDF4,9,0,226659,30028272,1.0,0.0
B3GALT6,16,0,226659,30028272,1.0,0.0
FAM132A,7,0,226659,30028272,1.0,0.0
RP5-902P8.12,0,0,226659,30028272,1.0,0.0
UBE2J2,12,0,226659,30028272,1.0,0.0
RP5-902P8.10,0,0,226659,30028272,1.0,0.0
SCNN1D,8,0,226659,30028272,1.0,0.0
ACAP3,5,0,226659,30028272,1.0,0.0
PUSL1,0,0,226659,30028272,1.0,0.0
CPSF3L,0,0,226659,30028272,1.0,0.0
GLTPD1,1,0,226659,30028272,1.0,0.0
MXRA8,7,0,226659,30028272,1.0,0.0
AURKAIP1,3,0,226659,30028272,1.0,0.0
CCNL2,10,0,226659,30028272,1.0,0.0
RP4-758J18.2,0,0,226659,30028272,1.0,0.0
MRPL20,1,0,226659,30028272,1.0,0.0
RP4-758J18.13,0,0,226659,30028272,1.0,0.0
ANKRD65,0,0,226659,30028272,1.0,0.0
RP4-758J18.7,0,0,226659,30028272,1.0,0.0
TMEM88B,4,0,226659,30028272,1.0,0.0
RP4-758J18.10,0,0,226659,30028272,1.0,0.0
VWA1,11,0,226659,30028272,1.0,0.0
ATAD3C,6,0,226659,30028272,1.0,0.0
ATAD3B,12,0,226659,30028272,1.0,0.0
ATAD3A,32,0,226659,30028272,1.0,0.0
TMEM240,5,0,226659,30028272,1.0,0.0
AL645728.1,0,0,226659,30028272,1.0,0.0
C1orf233,0,0,226659,30028272,1.0,0.0
RP11-345P4.9,0,0,226659,30028272,1.0,0.0
MMP23B,9,0,226659,30028272,1.0,0.0
CDK11B,3,0,226659,30028272,1.0,0.0
RP11-345P4.10,0,0,226659,30028272,1.0,0.0
SLC35E2B,0,0,226659,30028272,1.0,0.0
RP11-345P4.7,0,0,226659,30028272,1.0,0.0
CDK11A,5,0,226659,30028272,1.0,0.0
SLC35E2,1,0,226659,30028272,1.0,0.0
RP1-140A9.1,0,0,226659,30028272,1.0,0.0
CALML6,4,0,226659,30028272,1.0,0.0
TMEM52,0,0,226659,30028272,1.0,0.0
C1orf222,1,0,226659,30028272,1.0,0.0
RP11-547D24.1,1,0,226659,30028272,1.0,0.0
GABRD,53,0,226659,30028272,1.0,0.0
RP11-547D24.3,0,0,226659,30028272,1.0,0.0
RP5-892K4.1,0,0,226659,30028272,1.0,0.0
RP11-181G12.2,1,0,226659,30028272,1.0,0.0
C1orf86,0,0,226659,30028272,1.0,0.0
AL590822.2,0,0,226659,30028272,1.0,0.0
AL590822.1,0,0,226659,30028272,1.0,0.0
RP11-181G12.5,0,0,226659,30028272,1.0,0.0
RP11-181G12.4,0,0,226659,30028272,1.0,0.0
MORN1,11,0,226659,30028272,1.0,0.0
AL589739.1,0,0,226659,30028272,1.0,0.0
RER1,37,0,226659,30028272,1.0,0.0
PEX10,64,0,226659,30028272,1.0,0.0
PLCH2,6,0,226659,30028272,1.0,0.0
RP3-395M20.2,0,0,226659,30028272,1.0,0.0
RP3-395M20.3,0,0,226659,30028272,1.0,0.0
PANK4,7,0,226659,30028272,1.0,0.0
RP3-395M20.12,0,0,226659,30028272,1.0,0.0
RP3-395M20.7,0,0,226659,30028272,1.0,0.0
RP3-395M20.9,0,0,226659,30028272,1.0,0.0
FAM213B,2,0,226659,30028272,1.0,0.0
MMEL1,22,0,226659,30028272,1.0,0.0
RP13-436F16.1,0,0,226659,30028272,1.0,0.0
TTC34,3,0,226659,30028272,1.0,0.0
RP11-740P5.2,0,0,226659,30028272,1.0,0.0
RP11-740P5.3,0,0,226659,30028272,1.0,0.0
ACTRT2,2,0,226659,30028272,1.0,0.0
LINC00982,6,0,226659,30028272,1.0,0.0
RP1-163G9.2,0,0,226659,30028272,1.0,0.0
RP11-22L13.1,0,0,226659,30028272,1.0,0.0
ARHGEF16,8,0,226659,30028272,1.0,0.0
RP11-168F9.2,0,0,226659,30028272,1.0,0.0
RP11-46F15.2,0,0,226659,30028272,1.0,0.0
TPRG1L,1,0,226659,30028272,1.0,0.0
WRAP73,3,0,226659,30028272,1.0,0.0
RP5-1092A11.5,0,0,226659,30028272,1.0,0.0
RP5-1092A11.2,0,0,226659,30028272,1.0,0.0
TP73-AS1,37,0,226659,30028272,1.0,0.0
CCDC27,1,0,226659,30028272,1.0,0.0
SMIM1,19,0,226659,30028272,1.0,0.0
LRRC47,1,0,226659,30028272,1.0,0.0
RP1-286D6.5,0,0,226659,30028272,1.0,0.0
CEP104,8,0,226659,30028272,1.0,0.0
DFFB,24,0,226659,30028272,1.0,0.0
C1orf174,1,0,226659,30028272,1.0,0.0
LINC01134,0,0,226659,30028272,1.0,0.0
RP13-614K11.1,0,0,226659,30028272,1.0,0.0
RP13-614K11.2,0,0,226659,30028272,1.0,0.0
RP5-1166F10.1,0,0,226659,30028272,1.0,0.0
RP1-37J18.1,0,0,226659,30028272,1.0,0.0
RP1-37J18.2,0,0,226659,30028272,1.0,0.0
AJAP1,43,0,226659,30028272,1.0,0.0
RP11-542C10.1,0,0,226659,30028272,1.0,0.0
RP1-58B11.1,0,0,226659,30028272,1.0,0.0
RP11-154H17.1,0,0,226659,30028272,1.0,0.0
NPHP4,67,0,226659,30028272,1.0,0.0
KCNAB2,16,0,226659,30028272,1.0,0.0
AL035406.1,0,0,226659,30028272,1.0,0.0
CHD5,87,0,226659,30028272,1.0,0.0
RP1-120G22.11,0,0,226659,30028272,1.0,0.0
RNF207,7,0,226659,30028272,1.0,0.0
ICMT,158,0,226659,30028272,1.0,0.0
LINC00337,2,0,226659,30028272,1.0,0.0
HES3,74,0,226659,30028272,1.0,0.0
GPR153,8,0,226659,30028272,1.0,0.0
ACOT7,24,0,226659,30028272,1.0,0.0
RP1-202O8.3,0,0,226659,30028272,1.0,0.0
ESPN,69,0,226659,30028272,1.0,0.0
RP1-202O8.2,0,0,226659,30028272,1.0,0.0
PLEKHG5,15,0,226659,30028272,1.0,0.0
NOL9,5,0,226659,30028272,1.0,0.0
ZBTB48,1,0,226659,30028272,1.0,0.0
KLHL21,5,0,226659,30028272,1.0,0.0
PHF13,7,0,226659,30028272,1.0,0.0
THAP3,2,0,226659,30028272,1.0,0.0
DNAJC11,6,0,226659,30028272,1.0,0.0
RP11-242F24.1,0,0,226659,30028272,1.0,0.0
RP11-312B8.1,0,0,226659,30028272,1.0,0.0
CAMTA1,88,0,226659,30028272,1.0,0.0
RP11-334N17.1,0,0,226659,30028272,1.0,0.0
RP3-453P22.2,0,0,226659,30028272,1.0,0.0
RP4-549F15.1,0,0,226659,30028272,1.0,0.0
RP11-338N10.1,0,0,226659,30028272,1.0,0.0
RP11-338N10.2,0,0,226659,30028272,1.0,0.0
RP11-338N10.3,0,0,226659,30028272,1.0,0.0
RP3-467L1.4,0,0,226659,30028272,1.0,0.0
UTS2,28,0,226659,30028272,1.0,0.0
ERRFI1,45,0,226659,30028272,1.0,0.0
RP11-431K24.1,0,0,226659,30028272,1.0,0.0
RP11-431K24.3,0,0,226659,30028272,1.0,0.0
RP11-431K24.4,0,0,226659,30028272,1.0,0.0
SLC45A1,6,0,226659,30028272,1.0,0.0
RERE,58,0,226659,30028272,1.0,0.0
RP5-1115A15.1,0,0,226659,30028272,1.0,0.0
RP4-633I8.4,0,0,226659,30028272,1.0,0.0
ENO1-AS1,0,0,226659,30028272,1.0,0.0
CA6,117,0,226659,30028272,1.0,0.0
SLC2A7,3,0,226659,30028272,1.0,0.0
SLC2A5,49,0,226659,30028272,1.0,0.0
GPR157,2,0,226659,30028272,1.0,0.0
RP3-510D11.1,0,0,226659,30028272,1.0,0.0
RP3-510D11.2,0,0,226659,30028272,1.0,0.0
H6PD,57,0,226659,30028272,1.0,0.0
SPSB1,18,0,226659,30028272,1.0,0.0
RP13-392I16.1,0,0,226659,30028272,1.0,0.0
SLC25A33,5,0,226659,30028272,1.0,0.0
TMEM201,1,0,226659,30028272,1.0,0.0
C1orf200,0,0,226659,30028272,1.0,0.0
RP11-558F24.4,0,0,226659,30028272,1.0,0.0
CLSTN1,16,0,226659,30028272,1.0,0.0
RP11-84A14.5,0,0,226659,30028272,1.0,0.0
LZIC,10,0,226659,30028272,1.0,0.0
NMNAT1,86,0,226659,30028272,1.0,0.0
RBP7,26,0,226659,30028272,1.0,0.0
UBE4B,55,0,226659,30028272,1.0,0.0
KIF1B,119,0,226659,30028272,1.0,0.0
RP4-736L20.3,0,0,226659,30028272,1.0,0.0
APITD1,4,0,226659,30028272,1.0,0.0
APITD1-CORT,0,0,226659,30028272,1.0,0.0
DFFA,95,0,226659,30028272,1.0,0.0
RP5-1113E3.3,0,0,226659,30028272,1.0,0.0
PEX14,125,0,226659,30028272,1.0,0.0
CASZ1,49,0,226659,30028272,1.0,0.0
RP4-734G22.3,0,0,226659,30028272,1.0,0.0
C1orf127,0,0,226659,30028272,1.0,0.0
RP4-635E18.8,0,0,226659,30028272,1.0,0.0
EXOSC10,19,0,226659,30028272,1.0,0.0
RP4-635E18.7,1,0,226659,30028272,1.0,0.0
RP4-635E18.6,0,0,226659,30028272,1.0,0.0
MTOR-AS1,0,0,226659,30028272,1.0,0.0
UBIAD1,61,0,226659,30028272,1.0,0.0
PTCHD2,8,0,226659,30028272,1.0,0.0
RP1-69M21.2,0,0,226659,30028272,1.0,0.0
FBXO2,16,0,226659,30028272,1.0,0.0
FBXO44,5,0,226659,30028272,1.0,0.0
FBXO6,18,0,226659,30028272,1.0,0.0
MAD2L2,51,0,226659,30028272,1.0,0.0
DRAXIN,25,0,226659,30028272,1.0,0.0
AGTRAP,23,0,226659,30028272,1.0,0.0
C1orf167,1,0,226659,30028272,1.0,0.0
RP11-56N19.5,0,0,226659,30028272,1.0,0.0
CLCN6,22,0,226659,30028272,1.0,0.0
NPPA-AS1,0,0,226659,30028272,1.0,0.0
NPPA,246,0,226659,30028272,1.0,0.0
KIAA2013,1,0,226659,30028272,1.0,0.0
PLOD1,60,0,226659,30028272,1.0,0.0
MIIP,30,0,226659,30028272,1.0,0.0
VPS13D,9,0,226659,30028272,1.0,0.0
RP5-888M10.2,0,0,226659,30028272,1.0,0.0
DHRS3,40,0,226659,30028272,1.0,0.0
RP11-474O21.5,0,0,226659,30028272,1.0,0.0
AADACL4,0,0,226659,30028272,1.0,0.0
AADACL3,0,0,226659,30028272,1.0,0.0
C1orf158,0,0,226659,30028272,1.0,0.0
PRAMEF12,0,0,226659,30028272,1.0,0.0
PRAMEF1,0,0,226659,30028272,1.0,0.0
RP5-845O24.8,0,0,226659,30028272,1.0,0.0
PRAMEF11,0,0,226659,30028272,1.0,0.0
HNRNPCL1,3,0,226659,30028272,1.0,0.0
PRAMEF2,1,0,226659,30028272,1.0,0.0
PRAMEF10,0,0,226659,30028272,1.0,0.0
PRAMEF7,0,0,226659,30028272,1.0,0.0
PRAMEF6,0,0,226659,30028272,1.0,0.0
PRAMEF22,0,0,226659,30028272,1.0,0.0
WI2-3308P17.2,0,0,226659,30028272,1.0,0.0
RP13-221M14.2,0,0,226659,30028272,1.0,0.0
PRAMEF26,0,0,226659,30028272,1.0,0.0
PRAMEF3,0,0,226659,30028272,1.0,0.0
PRAMEF5,0,0,226659,30028272,1.0,0.0
PRAMEF8,0,0,226659,30028272,1.0,0.0
PRAMEF9,0,0,226659,30028272,1.0,0.0
RP11-219C24.10,0,0,226659,30028272,1.0,0.0
PRAMEF13,1,0,226659,30028272,1.0,0.0
PRAMEF18,0,0,226659,30028272,1.0,0.0
PRAMEF16,0,0,226659,30028272,1.0,0.0
PRAMEF21,0,0,226659,30028272,1.0,0.0
PRAMEF15,0,0,226659,30028272,1.0,0.0
PRAMEF14,0,0,226659,30028272,1.0,0.0
PRAMEF19,0,0,226659,30028272,1.0,0.0
PRAMEF17,0,0,226659,30028272,1.0,0.0
PRAMEF20,0,0,226659,30028272,1.0,0.0
LRRC38,2,0,226659,30028272,1.0,0.0
RP4-597A16.2,0,0,226659,30028272,1.0,0.0
CTA-520D8.2,0,0,226659,30028272,1.0,0.0
RP11-344F13.1,0,0,226659,30028272,1.0,0.0
RP4-704D23.1,0,0,226659,30028272,1.0,0.0
KAZN,5,0,226659,30028272,1.0,0.0
TMEM51,3,0,226659,30028272,1.0,0.0
C1orf195,0,0,226659,30028272,1.0,0.0
FHAD1,4,0,226659,30028272,1.0,0.0
RP3-467K16.2,0,0,226659,30028272,1.0,0.0
RP3-467K16.7,0,0,226659,30028272,1.0,0.0
RP3-467K16.4,0,0,226659,30028272,1.0,0.0
CTRC,111,0,226659,30028272,1.0,0.0
CELA2A,5,0,226659,30028272,1.0,0.0
CELA2B,2,0,226659,30028272,1.0,0.0
DNAJC16,1,0,226659,30028272,1.0,0.0
RP4-680D5.8,0,0,226659,30028272,1.0,0.0
AGMAT,8,0,226659,30028272,1.0,0.0
RP4-680D5.2,0,0,226659,30028272,1.0,0.0
DDI2,13,0,226659,30028272,1.0,0.0
RSC1A1,8,0,226659,30028272,1.0,0.0
RP4-680D5.9,0,0,226659,30028272,1.0,0.0
PLEKHM2,9,0,226659,30028272,1.0,0.0
RP11-288I21.1,0,0,226659,30028272,1.0,0.0
SLC25A34,3,0,226659,30028272,1.0,0.0
RP11-169K16.4,0,0,226659,30028272,1.0,0.0
TMEM82,1,0,226659,30028272,1.0,0.0
FBLIM1,9,0,226659,30028272,1.0,0.0
RP11-169K16.9,0,0,226659,30028272,1.0,0.0
C1orf64,3,0,226659,30028272,1.0,0.0
RP11-5P18.5,0,0,226659,30028272,1.0,0.0
HSPB7,59,0,226659,30028272,1.0,0.0
CLCNKA,23,0,226659,30028272,1.0,0.0
CLCNKB,104,0,226659,30028272,1.0,0.0
FAM131C,1,0,226659,30028272,1.0,0.0
RP11-276H7.2,0,0,226659,30028272,1.0,0.0
RP11-276H7.3,0,0,226659,30028272,1.0,0.0
ARHGEF19-AS1,0,0,226659,30028272,1.0,0.0
ARHGEF19,7,0,226659,30028272,1.0,0.0
C1orf134,0,0,226659,30028272,1.0,0.0
RSG1,6,0,226659,30028272,1.0,0.0
FBXO42,2,0,226659,30028272,1.0,0.0
SZRD1,1,0,226659,30028272,1.0,0.0
SPATA21,2,0,226659,30028272,1.0,0.0
NECAP2,6,0,226659,30028272,1.0,0.0
RP4-798A10.2,0,0,226659,30028272,1.0,0.0
RP4-798A10.7,0,0,226659,30028272,1.0,0.0
RP4-798A10.4,0,0,226659,30028272,1.0,0.0
FAM231B,0,0,226659,30028272,1.0,0.0
NBPF1,15,0,226659,30028272,1.0,0.0
RP5-1182A14.5,0,0,226659,30028272,1.0,0.0
CROCCP2,0,0,226659,30028272,1.0,0.0
FAM231A,0,0,226659,30028272,1.0,0.0
FAM231C,0,0,226659,30028272,1.0,0.0
CROCC,7,0,226659,30028272,1.0,0.0
RP11-108M9.1,0,0,226659,30028272,1.0,0.0
RP11-108M9.2,0,0,226659,30028272,1.0,0.0
RP11-108M9.4,0,0,226659,30028272,1.0,0.0
RP11-108M9.6,0,0,226659,30028272,1.0,0.0
MFAP2,22,0,226659,30028272,1.0,0.0
RP1-37C10.3,0,0,226659,30028272,1.0,0.0
ATP13A2,194,0,226659,30028272,1.0,0.0
RP11-380J14.1,0,0,226659,30028272,1.0,0.0
PADI1,12,0,226659,30028272,1.0,0.0
PADI3,14,0,226659,30028272,1.0,0.0
AC004824.2,0,0,226659,30028272,1.0,0.0
RP1-20B21.4,0,0,226659,30028272,1.0,0.0
RCC2,40,0,226659,30028272,1.0,0.0
ARHGEF10L,4,0,226659,30028272,1.0,0.0
RP11-473A10.2,0,0,226659,30028272,1.0,0.0
ACTL8,6,0,226659,30028272,1.0,0.0
RP11-174G17.2,0,0,226659,30028272,1.0,0.0
IGSF21,7,0,226659,30028272,1.0,0.0
RP11-174G17,0,0,226659,30028272,1.0,0.0
RP11-422P22.1,0,0,226659,30028272,1.0,0.0
KLHDC7A,2,0,226659,30028272,1.0,0.0
TAS1R2,61,0,226659,30028272,1.0,0.0
RP13-279N23.2,0,0,226659,30028272,1.0,0.0
ALDH4A1,22,0,226659,30028272,1.0,0.0
IFFO2,1,0,226659,30028272,1.0,0.0
RP1-43E13.2,0,0,226659,30028272,1.0,0.0
EMC1,10,0,226659,30028272,1.0,0.0
MRTO4,4,0,226659,30028272,1.0,0.0
AKR7A3,23,0,226659,30028272,1.0,0.0
AKR7A2,37,0,226659,30028272,1.0,0.0
PQLC2,4,0,226659,30028272,1.0,0.0
CAPZB,40,0,226659,30028272,1.0,0.0
RP5-1056L3.1,0,0,226659,30028272,1.0,0.0
MINOS1-NBL1,0,0,226659,30028272,1.0,0.0
MINOS1,3,0,226659,30028272,1.0,0.0
NBL1,43,0,226659,30028272,1.0,0.0
HTR6,50,0,226659,30028272,1.0,0.0
TMCO4,1,0,226659,30028272,1.0,0.0
RNF186,9,0,226659,30028272,1.0,0.0
RP11-91K11.2,0,0,226659,30028272,1.0,0.0
OTUD3,9,0,226659,30028272,1.0,0.0
PLA2G2E,3,0,226659,30028272,1.0,0.0
PLA2G2F,7,0,226659,30028272,1.0,0.0
RP3-340N1.2,0,0,226659,30028272,1.0,0.0
PLA2G2C,6,0,226659,30028272,1.0,0.0
UBXN10-AS1,0,0,226659,30028272,1.0,0.0
UBXN10,1,0,226659,30028272,1.0,0.0
RP3-340N1.6,0,0,226659,30028272,1.0,0.0
VWA5B1,0,0,226659,30028272,1.0,0.0
RP4-745E8.2,0,0,226659,30028272,1.0,0.0
LINC01141,0,0,226659,30028272,1.0,0.0
RP4-749H3.2,0,0,226659,30028272,1.0,0.0
FAM43B,1,0,226659,30028272,1.0,0.0
PINK1-AS,25,0,226659,30028272,1.0,0.0
DDOST,18,0,226659,30028272,1.0,0.0
KIF17,89,0,226659,30028272,1.0,0.0
SH2D5,3,0,226659,30028272,1.0,0.0
RP5-930J4.2,0,0,226659,30028272,1.0,0.0
HP1BP3,16,0,226659,30028272,1.0,0.0
