target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
KLRF1,12,1,4914,30028272,0.0019619832092942486,0.08333333333333333
PLXDC1,12,1,4914,30028272,0.0019619832092942486,0.08333333333333333
KLRD1,25,2,4914,30028272,8.012228074956403e-06,0.08
GNG4,13,1,4914,30028272,0.0021253079845073106,0.07692307692307693
IL17D,13,1,4914,30028272,0.0021253079845073106,0.07692307692307693
UBQLN4,13,1,4914,30028272,0.0021253079845073106,0.07692307692307693
WIPF1,13,1,4914,30028272,0.0021253079845073106,0.07692307692307693
KLRB1,27,2,4914,30028272,9.372263024454416e-06,0.07407407407407407
P2RY11,14,1,4914,30028272,0.00228860603773736,0.07142857142857142
ZG16,14,1,4914,30028272,0.00228860603773736,0.07142857142857142
STX11,71,5,4914,30028272,1.5112747534713016e-12,0.07042253521126761
ULBP3,72,5,4914,30028272,1.6238350656471024e-12,0.06944444444444445
KIR2DS4,116,8,4914,30028272,3.198381790088309e-19,0.06896551724137931
B7H6,16,1,4914,30028272,0.002615121995733636,0.0625
LSM14A,16,1,4914,30028272,0.002615121995733636,0.0625
STX8,16,1,4914,30028272,0.002615121995733636,0.0625
TNFSF18,16,1,4914,30028272,0.002615121995733636,0.0625
CCDC22,17,1,4914,30028272,0.0027783399092391535,0.058823529411764705
DNAJA2,17,1,4914,30028272,0.0027783399092391535,0.058823529411764705
ICAM4,17,1,4914,30028272,0.0027783399092391535,0.058823529411764705
IKZF4,17,1,4914,30028272,0.0027783399092391535,0.058823529411764705
PSMC5,17,1,4914,30028272,0.0027783399092391535,0.058823529411764705
STX7,17,1,4914,30028272,0.0027783399092391535,0.058823529411764705
CKMT2,18,1,4914,30028272,0.0029415311182429886,0.05555555555555555
GTSF1,18,1,4914,30028272,0.0029415311182429886,0.05555555555555555
GZMH,18,1,4914,30028272,0.0029415311182429886,0.05555555555555555
PPP4C,18,1,4914,30028272,0.0029415311182429886,0.05555555555555555
TBL3,18,1,4914,30028272,0.0029415311182429886,0.05555555555555555
KIR3DL1,352,19,4914,30028272,1.291536860721035e-41,0.05397727272727273
