target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
RAB8B,46,1,226659,30028272,0.2942780046939951,0.021739130434782608
RBM8A,46,1,226659,30028272,0.2942780046939951,0.021739130434782608
SGCA,92,2,226659,30028272,0.15346746412414525,0.021739130434782608
SLC16A3,46,1,226659,30028272,0.2942780046939951,0.021739130434782608
SOX15,46,1,226659,30028272,0.2942780046939951,0.021739130434782608
TAS1R1,46,1,226659,30028272,0.2942780046939951,0.021739130434782608
TNFSF12,46,1,226659,30028272,0.2942780046939951,0.021739130434782608
VPS36,46,1,226659,30028272,0.2942780046939951,0.021739130434782608
WISP2,92,2,226659,30028272,0.15346746412414525,0.021739130434782608
WNT16,138,3,226659,30028272,0.0874219599854589,0.021739130434782608
FCGR2A,231,5,226659,30028272,0.03189546334193064,0.021645021645021644
HOXA10,462,10,226659,30028272,0.003099460594900012,0.021645021645021644
DUSP1,370,8,226659,30028272,0.007759683630580741,0.021621621621621623
ATG7,1434,31,226659,30028272,3.6751151782818417e-07,0.021617852161785217
OAS1,324,7,226659,30028272,0.012385207878502471,0.021604938271604937
CLDN4,139,3,226659,30028272,0.08887265953228549,0.02158273381294964
MAPK14,278,6,226659,30028272,0.019926373900275345,0.02158273381294964
PTGES,139,3,226659,30028272,0.08887265953228549,0.02158273381294964
ADCYAP1,93,2,226659,30028272,0.15609794260641902,0.021505376344086023
EPHB1,186,4,226659,30028272,0.05348703239020622,0.021505376344086023
HSP90AB1,93,2,226659,30028272,0.15609794260641902,0.021505376344086023
LGALS3,186,4,226659,30028272,0.05348703239020622,0.021505376344086023
RREB1,93,2,226659,30028272,0.15609794260641902,0.021505376344086023
WNT5A,1581,34,226659,30028272,1.1721317644974708e-07,0.021505376344086023
PICALM,233,5,226659,30028272,0.03291479320698998,0.02145922746781116
XG,932,20,226659,30028272,4.3492119456100146e-05,0.02145922746781116
KRT8,140,3,226659,30028272,0.09033343377913544,0.02142857142857143
MAP2K1,280,6,226659,30028272,0.02055352797150313,0.02142857142857143
PDCD4,701,15,226659,30028272,0.00038016925176343115,0.021398002853067047
WNT5B,187,4,226659,30028272,0.054343173460605354,0.0213903743315508
NODAL,40213,858,226659,30028272,8.939743596487732e-151,0.021336383756496654
APOBEC2,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
ATN1,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
BCL2L10,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
CMIP,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
CTC1,94,2,226659,30028272,0.15873688932311986,0.02127659574468085
FOXN4,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
FUNDC1,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
ITGA9,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
MUL1,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
PLCB4,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
PLD3,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
POLR3A,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
PPP1R3B,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
RBP1,141,3,226659,30028272,0.09180419462737671,0.02127659574468085
RFT1,94,2,226659,30028272,0.15873688932311986,0.02127659574468085
SPRY2,282,6,226659,30028272,0.02119391811540025,0.02127659574468085
ST3GAL4,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
SYCP1,94,2,226659,30028272,0.15873688932311986,0.02127659574468085
TIPARP,47,1,226659,30028272,0.2996049637455822,0.02127659574468085
LTA,3060,65,226659,30028272,5.535730249124054e-13,0.021241830065359478
TGFB2,283,6,226659,30028272,0.021519109151789596,0.02120141342756184
F9,2360,50,226659,30028272,2.5504166850506117e-10,0.0211864406779661
ITGB4,142,3,226659,30028272,0.09328484809551754,0.02112676056338028
ZFP36,142,3,226659,30028272,0.09328484809551754,0.02112676056338028
FLI1,948,20,226659,30028272,5.478731856827229e-05,0.02109704641350211
NLRP3,4458,94,226659,30028272,7.816403805210594e-18,0.021085688649618663
DST,3227,68,226659,30028272,2.376024883541159e-13,0.02107220328478463
CELF1,95,2,226659,30028272,0.1613841344068752,0.021052631578947368
FAT4,95,2,226659,30028272,0.1613841344068752,0.021052631578947368
IL24,95,2,226659,30028272,0.1613841344068752,0.021052631578947368
LAMA1,95,2,226659,30028272,0.1613841344068752,0.021052631578947368
MRC1,285,6,226659,30028272,0.022179559703067685,0.021052631578947368
NLRX1,95,2,226659,30028272,0.1613841344068752,0.021052631578947368
YY1,1382,29,226659,30028272,1.5259216776158961e-06,0.020984081041968163
APC2,143,3,226659,30028272,0.09477533113854644,0.02097902097902098
CARM1,286,6,226659,30028272,0.022514839906558837,0.02097902097902098
CDK8,334,7,226659,30028272,0.0144069350455176,0.020958083832335328
RECQL4,191,4,226659,30028272,0.0578415270863136,0.020942408376963352
SCRIB,191,4,226659,30028272,0.0578415270863136,0.020942408376963352
APRT,719,15,226659,30028272,0.0004928461276789537,0.02086230876216968
AAK1,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
ADH5,96,2,226659,30028272,0.16403931836253133,0.020833333333333332
CACNA2D1,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
CRISP3,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
CSF2RB,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
CSNK1A1,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
FGF16,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
GPR56,144,3,226659,30028272,0.09627554061551083,0.020833333333333332
ITGA8,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
KHSRP,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
NADK,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
NBR1,144,3,226659,30028272,0.09627554061551083,0.020833333333333332
NUSAP1,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
RAB34,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
SEPW1,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
SNX5,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
SP5,192,4,226659,30028272,0.058734492160784184,0.020833333333333332
ST3GAL5,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
UCHL3,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
ZWINT,48,1,226659,30028272,0.30489168564095054,0.020833333333333332
CD36,4759,99,226659,30028272,2.603674336037817e-18,0.020802689640680817
MIB1,866,18,226659,30028272,0.00015039752564186356,0.020785219399538105
CDK4,6224,129,226659,30028272,3.371650217302335e-23,0.020726221079691517
DLST,193,4,226659,30028272,0.05963479755067476,0.02072538860103627
KDM1A,193,4,226659,30028272,0.05963479755067476,0.02072538860103627
PRDX2,193,4,226659,30028272,0.05963479755067476,0.02072538860103627
ANXA6,97,2,226659,30028272,0.16670220145408968,0.020618556701030927
CAMKK2,97,2,226659,30028272,0.16670220145408968,0.020618556701030927
ENDOG,194,4,226659,30028272,0.0605424023061787,0.020618556701030927
SLC1A2,97,2,226659,30028272,0.16670220145408968,0.020618556701030927
FPR2,389,8,226659,30028272,0.010281406587990101,0.02056555269922879
TP53INP1,146,3,226659,30028272,0.0993048035787176,0.02054794520547945
IFITM1,195,4,226659,30028272,0.06145732103446294,0.020512820512820513
IFITM3,244,5,226659,30028272,0.03888150436844712,0.020491803278688523
DNMT1,3033,62,226659,30028272,8.808808828301221e-12,0.02044180679195516
A1BG,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
ANXA3,98,2,226659,30028272,0.16937251335456383,0.02040816326530612
ART1,98,2,226659,30028272,0.16937251335456383,0.02040816326530612
C1D,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
CHN2,147,3,226659,30028272,0.10083369232834609,0.02040816326530612
CNR2,147,3,226659,30028272,0.10083369232834609,0.02040816326530612
FERMT2,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
GSTM4,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
H3F3B,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
HBG1,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
HOPX,98,2,226659,30028272,0.16937251335456383,0.02040816326530612
HPGDS,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
IRAK2,98,2,226659,30028272,0.16937251335456383,0.02040816326530612
KAT8,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
ODC1,98,2,226659,30028272,0.16937251335456383,0.02040816326530612
PAIP2,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
RGS19,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
RPS20,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
STAG3,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
STT3A,49,1,226659,30028272,0.31013843672454267,0.02040816326530612
USF2,245,5,226659,30028272,0.03945441893275653,0.02040816326530612
CDC42,5802,118,226659,30028272,9.609372288067342e-21,0.020337814546708032
DAB2,345,7,226659,30028272,0.016891078679184088,0.020289855072463767
WNT1,1332,27,226659,30028272,6.347164562332406e-06,0.02027027027027027
IER3,99,2,226659,30028272,0.17205000479614196,0.020202020202020204
MBD3,198,4,226659,30028272,0.06424567369621922,0.020202020202020204
SEMA3A,693,14,226659,30028272,0.001010482588803711,0.020202020202020204
SPDEF,99,2,226659,30028272,0.17205000479614196,0.020202020202020204
PTEN,13732,277,226659,30028272,1.2734252828965177e-45,0.020171861345761724
CUX1,149,3,226659,30028272,0.10391955683192577,0.020134228187919462
HIPK2,298,6,226659,30028272,0.026806299058287596,0.020134228187919462
SLC22A4,149,3,226659,30028272,0.10391955683192577,0.020134228187919462
KDM6A,249,5,226659,30028272,0.0417972585380533,0.020080321285140562
PAK1,1245,25,226659,30028272,1.5911155578213538e-05,0.020080321285140562
RHOG,249,5,226659,30028272,0.0417972585380533,0.020080321285140562
CDA,2444,49,226659,30028272,2.233700385713732e-09,0.020049099836333878
SFRP1,699,14,226659,30028272,0.0010953456526193734,0.020028612303290415
SARS,6596,132,226659,30028272,2.0950968104939808e-22,0.02001212856276531
AP3B1,50,1,226659,30028272,0.3153456839633601,0.02
CILP,50,1,226659,30028272,0.3153456839633601,0.02
EAPP,50,1,226659,30028272,0.3153456839633601,0.02
EIF3F,50,1,226659,30028272,0.3153456839633601,0.02
EPS8,200,4,226659,30028272,0.06614075827558086,0.02
HNRNPC,50,1,226659,30028272,0.3153456839633601,0.02
HSD17B7,50,1,226659,30028272,0.3153456839633601,0.02
KYNU,50,1,226659,30028272,0.3153456839633601,0.02
NOP2,50,1,226659,30028272,0.3153456839633601,0.02
PMEPA1,50,1,226659,30028272,0.3153456839633601,0.02
RHOU,50,1,226659,30028272,0.3153456839633601,0.02
SDC4,100,2,226659,30028272,0.17473438506685038,0.02
SEPT5,50,1,226659,30028272,0.3153456839633601,0.02
TLE4,50,1,226659,30028272,0.3153456839633601,0.02
TSC22D3,50,1,226659,30028272,0.3153456839633601,0.02
UQCRC1,50,1,226659,30028272,0.3153456839633601,0.02
CTSK,352,7,226659,30028272,0.018620788106116015,0.019886363636363636
AMBRA1,101,2,226659,30028272,0.17742542236348474,0.019801980198019802
HAX1,101,2,226659,30028272,0.17742542236348474,0.019801980198019802
TNFRSF10B,101,2,226659,30028272,0.17742542236348474,0.019801980198019802
HES5,405,8,226659,30028272,0.01283753806367433,0.019753086419753086
CTCF,1528,30,226659,30028272,3.766630188575129e-06,0.01963350785340314
C3,38673,759,226659,30028272,6.2745343001952e-116,0.0196260957257001
ADORA2B,102,2,226659,30028272,0.1801228472130336,0.0196078431372549
ARPC2,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
ATRN,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
CHD8,102,2,226659,30028272,0.1801228472130336,0.0196078431372549
DEFA1,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
DNM3,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
FOLR1,153,3,226659,30028272,0.11020114743244827,0.0196078431372549
GLUL,102,2,226659,30028272,0.1801228472130336,0.0196078431372549
HSPBP1,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
KCNK3,102,2,226659,30028272,0.1801228472130336,0.0196078431372549
MARK1,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
MMP19,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
MRE11A,102,2,226659,30028272,0.1801228472130336,0.0196078431372549
PFKFB4,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
PRKACB,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
SEPT6,51,1,226659,30028272,0.32051358998132645,0.0196078431372549
TYRP1,357,7,226659,30028272,0.019929805084503427,0.0196078431372549
GCA,2966,58,226659,30028272,2.076463040368913e-10,0.019554956169925825
VAMP7,154,3,226659,30028272,0.11179393657722582,0.01948051948051948
MT3,514,10,226659,30028272,0.006438833566252573,0.019455252918287938
USF1,360,7,226659,30028272,0.020745275528005473,0.019444444444444445
NCOR2,103,2,226659,30028272,0.18282641726271787,0.019417475728155338
HOXB4,310,6,226659,30028272,0.03160687712071284,0.01935483870967742
PTPRD,155,3,226659,30028272,0.11339548536749858,0.01935483870967742
SPHK2,310,6,226659,30028272,0.03160687712071284,0.01935483870967742
CGN,827,16,226659,30028272,0.0007271104405222312,0.019347037484885126
OMP,2382,46,226659,30028272,2.018819527357036e-08,0.019311502938706968
AJUBA,104,2,226659,30028272,0.1855359079836872,0.019230769230769232
ALDH1B1,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
BTBD9,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
CCL14,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
CPOX,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
HOXB8,104,2,226659,30028272,0.1855359079836872,0.019230769230769232
KDM5A,104,2,226659,30028272,0.1855359079836872,0.019230769230769232
LIN28A,208,4,226659,30028272,0.0740073995703674,0.019230769230769232
LST1,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
PDLIM5,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
PLK3,156,3,226659,30028272,0.11500574290032925,0.019230769230769232
PTGER2,104,2,226659,30028272,0.1855359079836872,0.019230769230769232
RPS24,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
SLPI,728,14,226659,30028272,0.0015944709045572119,0.019230769230769232
TGS1,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
TRIM33,52,1,226659,30028272,0.32564252601779153,0.019230769230769232
AQP4,2448,47,226659,30028272,1.6996221338230063e-08,0.01919934640522876
MN1,313,6,226659,30028272,0.03288875343736774,0.019169329073482427
TPO,4858,93,226659,30028272,3.6215438870434426e-15,0.01914368052696583
LPL,5859,112,226659,30028272,7.09618006763758e-18,0.019115890083632018
PPL,1204,23,226659,30028272,7.113049331741356e-05,0.01910299003322259
CDC25A,945,18,226659,30028272,0.00042269745114182597,0.01904761904761905
DNAJB1,105,2,226659,30028272,0.18825103054551706,0.01904761904761905
IFI27,105,2,226659,30028272,0.18825103054551706,0.01904761904761905
MLL4,105,2,226659,30028272,0.18825103054551706,0.01904761904761905
WNT9B,105,2,226659,30028272,0.18825103054551706,0.01904761904761905
SELE,158,3,226659,30028272,0.11825194089564117,0.0189873417721519
WNT2,316,6,226659,30028272,0.03420384550729881,0.0189873417721519
LCN2,634,12,226659,30028272,0.003752613760901415,0.01892744479495268
PF4,1745,33,226659,30028272,2.808880285549444e-06,0.018911174785100286
ABCE1,106,2,226659,30028272,0.19097157354333158,0.018867924528301886
CLDN6,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
CST1,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
DBR1,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
ESRRA,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
GABRA4,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
KAT6A,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
PRMT6,106,2,226659,30028272,0.19097157354333158,0.018867924528301886
RANBP9,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
SEC22B,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
SMOX,53,1,226659,30028272,0.3307326730965867,0.018867924528301886
ENO1,372,7,226659,30028272,0.024238903675521065,0.01881720430107527
ARG2,373,7,226659,30028272,0.02454712854117133,0.01876675603217158
CST3,107,2,226659,30028272,0.19369726628058706,0.018691588785046728
EIF2A,107,2,226659,30028272,0.19369726628058706,0.018691588785046728
BIRC5,483,9,226659,30028272,0.012239468628166873,0.018633540372670808
DEK,322,6,226659,30028272,0.03693460387867056,0.018633540372670808
DLL3,161,3,226659,30028272,0.1231842129637023,0.018633540372670808
POMP,161,3,226659,30028272,0.1231842129637023,0.018633540372670808
SP6,1074,20,226659,30028272,0.00028002757763966057,0.0186219739292365
HOXD13,269,5,226659,30028272,0.05474867365199901,0.01858736059479554
PTPN11,809,15,226659,30028272,0.0015794385163054947,0.018541409147095178
EPHA7,162,3,226659,30028272,0.12484472423014378,0.018518518518518517
HNRNPU,54,1,226659,30028272,0.33578444853824785,0.018518518518518517
HSPA4,54,1,226659,30028272,0.33578444853824785,0.018518518518518517
ITGA5,162,3,226659,30028272,0.12484472423014378,0.018518518518518517
MEGF10,54,1,226659,30028272,0.33578444853824785,0.018518518518518517
NCSTN,54,1,226659,30028272,0.33578444853824785,0.018518518518518517
PVRL1,54,1,226659,30028272,0.33578444853824785,0.018518518518518517
SAMD9,54,1,226659,30028272,0.33578444853824785,0.018518518518518517
SH3TC2,54,1,226659,30028272,0.33578444853824785,0.018518518518518517
SLC46A1,54,1,226659,30028272,0.33578444853824785,0.018518518518518517
PIR,1192,22,226659,30028272,0.00016256255595590587,0.018456375838926176
AK2,163,3,226659,30028272,0.1265132975240385,0.018404907975460124
RAF1,816,15,226659,30028272,0.0017147386201769622,0.01838235294117647
ELANE,109,2,226659,30028272,0.1991633495652419,0.01834862385321101
GTF2I,109,2,226659,30028272,0.1991633495652419,0.01834862385321101
MSI2,109,2,226659,30028272,0.1991633495652419,0.01834862385321101
THAP1,109,2,226659,30028272,0.1991633495652419,0.01834862385321101
ARRB1,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
BAALC,110,2,226659,30028272,0.2019032319011509,0.01818181818181818
BIRC6,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
CASQ1,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
CCNF,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
DOCK4,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
GPR35,110,2,226659,30028272,0.2019032319011509,0.01818181818181818
ITGA7,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
KCNJ6,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
LIPI,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
NAB1,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
PEX16,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
RNF11,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
SPRR1A,55,1,226659,30028272,0.3407980645022441,0.01818181818181818
TEN1,110,2,226659,30028272,0.2019032319011509,0.01818181818181818
TRPM2,495,9,226659,30028272,0.014141070387306845,0.01818181818181818
VRK1,110,2,226659,30028272,0.2019032319011509,0.01818181818181818
WHSC1,110,2,226659,30028272,0.2019032319011509,0.01818181818181818
HDAC2,1379,25,226659,30028272,8.064780998668912e-05,0.018129079042784626
RHD,2759,50,226659,30028272,3.6205814594533663e-08,0.01812250815512867
APOBEC3A,166,3,226659,30028272,0.13156653624477016,0.018072289156626505
PRKCA,166,3,226659,30028272,0.13156653624477016,0.018072289156626505
GPR55,277,5,226659,30028272,0.06050875861675794,0.018050541516245487
MLKL,499,9,226659,30028272,0.014820916688176826,0.018036072144288578
IFNAR2,278,5,226659,30028272,0.06125202669102233,0.017985611510791366
TGM2,167,3,226659,30028272,0.13326649937648508,0.017964071856287425
UNK,613,11,226659,30028272,0.007853961403921783,0.01794453507340946
ADAM33,224,4,226659,30028272,0.09107813571232291,0.017857142857142856
ASB2,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
ASH1L,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
DDX41,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
DKK2,168,3,226659,30028272,0.13497406919349872,0.017857142857142856
EIF2AK2,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
EPB41L3,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
FAN1,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
FOXP4,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
GPRC5A,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
GPX7,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
MYL9,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
NCOA3,112,2,226659,30028272,0.20739556370966428,0.017857142857142856
NSDHL,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
NUMB,1064,19,226659,30028272,0.0006439918374360847,0.017857142857142856
ORAI3,112,2,226659,30028272,0.20739556370966428,0.017857142857142856
PANX2,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
PNKP,112,2,226659,30028272,0.20739556370966428,0.017857142857142856
REG3A,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
SYN3,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
TUBB2B,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
UBE2N,56,1,226659,30028272,0.34577389067341197,0.017857142857142856
NAMPT,673,12,226659,30028272,0.0059424461914652105,0.017830609212481426
PPIA,337,6,226659,30028272,0.044357693973978096,0.017804154302670624
SOX11,337,6,226659,30028272,0.044357693973978096,0.017804154302670624
WNT4,675,12,226659,30028272,0.006077346744350148,0.017777777777777778
EGFL7,169,3,226659,30028272,0.13668916199239628,0.01775147928994083
HDAC5,451,8,226659,30028272,0.022746498929708692,0.017738359201773836
ETV5,226,4,226659,30028272,0.09333346298148357,0.017699115044247787
SLC16A1,113,2,226659,30028272,0.21014754805560285,0.017699115044247787
CDK2,6425,113,226659,30028272,1.4738302043775299e-15,0.017587548638132295
ANKRD11,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
BEX1,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
BNC2,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
CYFIP2,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
FBXO11,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
FUT8,171,3,226659,30028272,0.1401415872497885,0.017543859649122806
GSK3B,285,5,226659,30028272,0.06659911488466388,0.017543859649122806
HOXB9,114,2,226659,30028272,0.21290320368234578,0.017543859649122806
KDM4A,114,2,226659,30028272,0.21290320368234578,0.017543859649122806
LDHD,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
LMAN1,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
LOXL3,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
LRRK1,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
MAEL,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
MAP2K6,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
MGAM,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
MINA,171,3,226659,30028272,0.1401415872497885,0.017543859649122806
MIXL1,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
NEU4,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
NRGN,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
OSTM1,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
RIT1,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
ST8SIA2,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
TERF2,57,1,226659,30028272,0.3507121069225466,0.017543859649122806
UGT2B17,228,4,226659,30028272,0.09561504908834352,0.017543859649122806
SP1,10676,187,226659,30028272,2.0593435974818646e-24,0.01751592356687898
ABO,8012,140,226659,30028272,1.2331732196980824e-18,0.017473789316025962
PDGFA,229,4,226659,30028272,0.09676561052527005,0.017467248908296942
WNT11,401,7,226659,30028272,0.034296018422807155,0.017456359102244388
FURIN,2240,39,226659,30028272,2.684039614411704e-06,0.017410714285714286
BMI1,1034,18,226659,30028272,0.0011643897075459553,0.017408123791102514
RGS3,115,2,226659,30028272,0.2156622292113773,0.017391304347826087
SPRED1,115,2,226659,30028272,0.2156622292113773,0.017391304347826087
TAC1,230,4,226659,30028272,0.09792263344347799,0.017391304347826087
PDK1,1614,28,226659,30028272,6.64161322782601e-05,0.01734820322180917
DEFB1,173,3,226659,30028272,0.14362305725375257,0.017341040462427744
FPGS,346,6,226659,30028272,0.049227045626806756,0.017341040462427744
AURKA,577,10,226659,30028272,0.013627153652166537,0.01733102253032929
FOS,27313,473,226659,30028272,1.4750838602602352e-57,0.017317760773258157
HMGA1,463,8,226659,30028272,0.026030860919495837,0.017278617710583154
PRLR,753,13,226659,30028272,0.0055979422001911135,0.017264276228419653
ABRA,116,2,226659,30028272,0.21842443554890034,0.017241379310344827
ANXA4,58,1,226659,30028272,0.35561305387224296,0.017241379310344827
CDC5L,58,1,226659,30028272,0.35561305387224296,0.017241379310344827
DAPK2,58,1,226659,30028272,0.35561305387224296,0.017241379310344827
NPHP3,58,1,226659,30028272,0.35561305387224296,0.017241379310344827
OLR1,116,2,226659,30028272,0.21842443554890034,0.017241379310344827
PCSK2,58,1,226659,30028272,0.35561305387224296,0.017241379310344827
SLC12A2,58,1,226659,30028272,0.35561305387224296,0.017241379310344827
SLC9A3,58,1,226659,30028272,0.35561305387224296,0.017241379310344827
TLR10,232,4,226659,30028272,0.10025598998015217,0.017241379310344827
UPRT,116,2,226659,30028272,0.21842443554890034,0.017241379310344827
ZBP1,116,2,226659,30028272,0.21842443554890034,0.017241379310344827
ZNF2,58,1,226659,30028272,0.35561305387224296,0.017241379310344827
RHOA,8881,153,226659,30028272,1.1651803279903157e-19,0.017227789663326203
MARCO,698,12,226659,30028272,0.007809385554731836,0.017191977077363897
PMS1,291,5,226659,30028272,0.07138231872851095,0.01718213058419244
PYGM,175,3,226659,30028272,0.1471328358974407,0.017142857142857144
DDIT4,117,2,226659,30028272,0.22118964024322088,0.017094017094017096
EED,936,16,226659,30028272,0.002524206077943599,0.017094017094017096
KIF3A,234,4,226659,30028272,0.10261488887967299,0.017094017094017096
PXN,117,2,226659,30028272,0.22118964024322088,0.017094017094017096
TFAP2C,117,2,226659,30028272,0.22118964024322088,0.017094017094017096
CTBP2,176,3,226659,30028272,0.1488981285204162,0.017045454545454544
IK,2646,45,226659,30028272,9.080492902002467e-07,0.017006802721088437
RHOB,648,11,226659,30028272,0.011515129079515986,0.016975308641975308
ANP32A,59,1,226659,30028272,0.3604769836240039,0.01694915254237288
CDK7,531,9,226659,30028272,0.021152249829916113,0.01694915254237288
CIZ1,59,1,226659,30028272,0.3604769836240039,0.01694915254237288
DAB2IP,118,2,226659,30028272,0.22395763770159882,0.01694915254237288
FHOD1,59,1,226659,30028272,0.3604769836240039,0.01694915254237288
FOXD1,118,2,226659,30028272,0.22395763770159882,0.01694915254237288
KLF10,118,2,226659,30028272,0.22395763770159882,0.01694915254237288
MAGI1,59,1,226659,30028272,0.3604769836240039,0.01694915254237288
RPLP0,118,2,226659,30028272,0.22395763770159882,0.01694915254237288
TK1,472,8,226659,30028272,0.028700860719431204,0.01694915254237288
TRIP13,59,1,226659,30028272,0.3604769836240039,0.01694915254237288
UBR2,59,1,226659,30028272,0.3604769836240039,0.01694915254237288
VPS41,59,1,226659,30028272,0.3604769836240039,0.01694915254237288
GAS6,650,11,226659,30028272,0.01175795792689614,0.016923076923076923
CYP24A1,651,11,226659,30028272,0.011880824495354205,0.016897081413210446
