target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
RASGRP3,67,9,99703,30028272,1.7625719287476707e-12,0.13432835820895522
ASRGL1,15,2,99703,30028272,0.001124736402524142,0.13333333333333333
HOXC5,30,4,99703,30028272,3.1083153283298012e-06,0.13333333333333333
IL7R,255,34,99703,30028272,5.749919667908906e-43,0.13333333333333333
MFHAS1,15,2,99703,30028272,0.001124736402524142,0.13333333333333333
PCGF5,15,2,99703,30028272,0.001124736402524142,0.13333333333333333
TNFRSF14,83,11,99703,30028272,7.005480324901697e-15,0.13253012048192772
TNFAIP3,576,75,99703,30028272,6.472284227473342e-92,0.13020833333333334
ATMIN,39,5,99703,30028272,2.1145996723842707e-07,0.1282051282051282
MCL1,643,81,99703,30028272,6.550461988141556e-98,0.12597200622083982
AGMAT,8,1,99703,30028272,0.02625579484160799,0.125
ATP5I,8,1,99703,30028272,0.02625579484160799,0.125
B7H6,16,2,99703,30028272,0.0012825780631701737,0.125
BLOC1S1,8,1,99703,30028272,0.02625579484160799,0.125
C1RL,8,1,99703,30028272,0.02625579484160799,0.125
CAPRIN2,8,1,99703,30028272,0.02625579484160799,0.125
CEP128,8,1,99703,30028272,0.02625579484160799,0.125
CHRDL2,8,1,99703,30028272,0.02625579484160799,0.125
